data,ano,mes,nome_mes,trimestre,numero_pedido,sku,produto,categoria,subcategoria,unidade,cliente,segmento,porte,cidade,estado,regiao,vendedor,equipe,regional,canal,quantidade,quantidade_dev,preco_unitario,desconto_pct,receita_bruta,receita_liquida,custo_total,margem_bruta,meta_quantidade,meta_receita
2023-01-09,2023,1,January,1,PED-2023-00231,GRA-002,Feijão Carioca 1kg,Grãos,Feijão,SC,Supermercado Boa Sorte,Varejo,Médio,Curitiba,PR,Sul,Equipe Sudeste,Sudeste,Sudeste,Televendas,7.122,0.0,10.2621,0,73.09,73.09,38.01,35.08,7.902,83.04
2023-01-09,2023,1,January,1,PED-2023-06032,PAD-001,Macarrão Espaguete 500g,Padaria/Massas,Massas,CX20,Restaurantes União,Food Service,Grande,Belo Horizonte,MG,Sudeste,Equipe CO,Centro-Oeste,Centro-Oeste,Direto,27.258,0.0,44.4894,5,1212.69,1152.06,582.09,569.97,29.283,1040.91
2023-01-09,2023,1,January,1,PED-2023-04625,GRA-002,Feijão Carioca 1kg,Grãos,Feijão,SC,Restaurantes União,Food Service,Grande,Belo Horizonte,MG,Sudeste,Equipe Sudeste,Sudeste,Sudeste,Direto,20.393,0.0,9.0659,0,184.88,184.88,96.14,88.74,21.377,194.26
2023-01-09,2023,1,January,1,PED-2023-01683,GRA-001,Arroz Parboilizado 5kg,Grãos,Arroz,SC,Makro Sudeste,Atacado,Grande,São Paulo,SP,Sudeste,Equipe Sudeste,Sudeste,Sudeste,Televendas,9.101,0.0,23.9641,3,218.1,211.56,119.96,91.6,10.114,206.1
2023-01-09,2023,1,January,1,PED-2023-06806,SNK-001,Batata Chips 100g,Snacks,Salgados,CX24,Makro Sudeste,Atacado,Grande,São Paulo,SP,Sudeste,Equipe Sudeste,Sudeste,Sudeste,Distribuidor,29.382,0.0,78.6864,5,2311.96,2196.36,1109.74,1086.62,28.495,2396.01
2023-01-10,2023,1,January,1,PED-2023-04849,BEV-001,Suco de Laranja 1L,Bebidas,Sucos,CX12,Supermercado Boa Sorte,Varejo,Médio,Curitiba,PR,Sul,Equipe Sudeste,Sudeste,Sudeste,E-commerce,12.482,0.0,43.8848,7,547.77,509.43,284.84,224.59,13.307,459.47
2023-01-10,2023,1,January,1,PED-2023-00367,LAT-003,Queijo Mussarela KG,Laticínios,Queijos,UN,Atacadão Centro-Oeste,Atacado,Grande,Goiânia,GO,Centro-Oeste,Equipe Norte/NE,Norte/Nordeste,Norte/Nordeste,Distribuidor,19.749,0.987,35.8411,5,707.83,672.44,438.85,233.59,18.423,651.38
2023-01-10,2023,1,January,1,PED-2023-03088,GRA-002,Feijão Carioca 1kg,Grãos,Feijão,SC,Supermercado Boa Sorte,Varejo,Médio,Curitiba,PR,Sul,Equipe Sudeste,Sudeste,Sudeste,E-commerce,6.7,0.0,9.1506,0,61.31,61.31,31.88,29.43,7.253,65.89
2023-01-10,2023,1,January,1,PED-2023-06079,BEV-003,Refrigerante Cola 2L,Bebidas,Refrigerantes,CX6,Cash & Carry Nordeste,Atacado,Médio,Salvador,BA,Nordeste,Equipe Sul,Sul,Sul,Televendas,7.228,0.0,26.9858,2,195.05,191.15,87.77,103.38,7.32,184.66
2023-01-10,2023,1,January,1,PED-2023-05315,BEV-001,Suco de Laranja 1L,Bebidas,Sucos,CX12,Distribuidora Alfa,Distribuidor,Grande,Campinas,SP,Sudeste,Equipe Norte/NE,Norte/Nordeste,Norte/Nordeste,Direto,6.656,0.0,41.3442,3,275.19,266.93,143.1,123.83,6.695,262.2
2023-01-10,2023,1,January,1,PED-2023-04921,LAT-001,Leite Integral UHT 1L,Laticínios,Leite,CX12,Cash & Carry Nordeste,Atacado,Médio,Salvador,BA,Nordeste,Equipe Sul,Sul,Sul,Televendas,7.665,0.0,40.4065,0,309.72,309.72,201.32,108.4,7.428,323.32
2023-01-10,2023,1,January,1,PED-2023-05956,GRA-001,Arroz Parboilizado 5kg,Grãos,Arroz,SC,Grupo Varejo NE,Varejo,Grande,Recife,PE,Nordeste,Equipe Sul,Sul,Sul,E-commerce,17.884,0.0,24.1902,0,432.62,432.62,237.94,194.68,20.24,454.22
2023-01-10,2023,1,January,1,PED-2023-03957,GRA-002,Feijão Carioca 1kg,Grãos,Feijão,SC,Atacadão Centro-Oeste,Atacado,Grande,Goiânia,GO,Centro-Oeste,Equipe CO,Centro-Oeste,Centro-Oeste,Distribuidor,25.408,0.0,9.5485,0,242.61,242.61,126.16,116.45,24.231,262.73
2023-01-10,2023,1,January,1,PED-2023-00432,SNK-003,Biscoito Cream Cracker,Snacks,Biscoitos,CX30,Distribuidora Alfa,Distribuidor,Grande,Campinas,SP,Sudeste,Equipe Sudeste,Sudeste,Sudeste,Direto,26.23,0.0,71.2484,5,1868.85,1775.41,822.29,953.12,29.499,1945.49
2023-01-10,2023,1,January,1,PED-2023-04596,SNK-001,Batata Chips 100g,Snacks,Salgados,CX24,Food Service Express,Food Service,Médio,Rio de Janeiro,RJ,Sudeste,Equipe Sul,Sul,Sul,Direto,7.284,0.0,75.9075,3,552.91,536.32,265.4,270.92,7.73,512.41
2023-01-10,2023,1,January,1,PED-2023-01265,BEV-001,Suco de Laranja 1L,Bebidas,Sucos,CX12,Mercearia São João,Varejo,Pequeno,Florianópolis,SC,Sul,Equipe Sul,Sul,Sul,Direto,7.223,0.0,45.5308,3,328.87,319.0,171.01,147.99,8.002,299.09
2023-01-10,2023,1,January,1,PED-2023-06260,BEV-002,Água Mineral 500ml,Bebidas,Água,CX24,Cash & Carry Nordeste,Atacado,Médio,Salvador,BA,Nordeste,Equipe Sul,Sul,Sul,E-commerce,6.731,0.0,17.9799,10,121.02,108.92,45.99,62.93,7.447,111.67
2023-01-10,2023,1,January,1,PED-2023-03024,BEV-004,Isotônico Limão 500ml,Bebidas,Funcionais,CX12,Food Service Express,Food Service,Médio,Rio de Janeiro,RJ,Sudeste,Equipe Sul,Sul,Sul,E-commerce,7.663,0.0,60.3796,0,462.69,462.69,231.34,231.35,8.01,474.32
2023-01-10,2023,1,January,1,PED-2023-06394,SNK-003,Biscoito Cream Cracker,Snacks,Biscoitos,CX30,Cash & Carry Nordeste,Atacado,Médio,Salvador,BA,Nordeste,Equipe Sul,Sul,Sul,Direto,6.764,0.0,66.5053,3,449.84,436.34,197.93,238.41,7.195,472.43
2023-01-10,2023,1,January,1,PED-2023-03694,SNK-002,Amendoim Torrado 200g,Snacks,Nuts,CX20,Distribuidora Norte Ltda,Distribuidor,Médio,Belém,PA,Norte,Equipe Norte/NE,Norte/Nordeste,Norte/Nordeste,Distribuidor,20.278,0.0,58.5939,7,1188.17,1105.0,499.03,605.97,22.309,1192.11
2023-01-10,2023,1,January,1,PED-2023-02633,SNK-002,Amendoim Torrado 200g,Snacks,Nuts,CX20,Distribuidora Norte Ltda,Distribuidor,Médio,Belém,PA,Norte,Equipe Norte/NE,Norte/Nordeste,Norte/Nordeste,Televendas,10.428,0.0,65.8819,2,687.02,673.28,288.55,384.73,9.817,672.46
2023-01-10,2023,1,January,1,PED-2023-03497,SNK-003,Biscoito Cream Cracker,Snacks,Biscoitos,CX30,Makro Sudeste,Atacado,Grande,São Paulo,SP,Sudeste,Equipe Sudeste,Sudeste,Sudeste,Distribuidor,3.499,0.0,68.7348,7,240.5,223.66,105.82,117.84,3.751,244.18
2023-01-11,2023,1,January,1,PED-2023-03342,LAT-002,Iogurte Natural 170g,Laticínios,Iogurte,CX12,Food Service Express,Food Service,Médio,Rio de Janeiro,RJ,Sudeste,Equipe CO,Centro-Oeste,Centro-Oeste,Televendas,30.811,0.0,31.1433,0,959.56,959.56,556.54,403.02,34.01,1044.15
2023-01-11,2023,1,January,1,PED-2023-00845,GRA-002,Feijão Carioca 1kg,Grãos,Feijão,SC,Supermercado Boa Sorte,Varejo,Médio,Curitiba,PR,Sul,Equipe Sul,Sul,Sul,Televendas,11.065,0.0,9.1427,0,101.16,101.16,52.6,48.56,11.371,97.59
2023-01-11,2023,1,January,1,PED-2023-06247,BEV-002,Água Mineral 500ml,Bebidas,Água,CX24,Food Service Express,Food Service,Médio,Rio de Janeiro,RJ,Sudeste,Equipe Sul,Sul,Sul,Distribuidor,49.659,0.0,19.1138,2,949.17,930.19,360.68,569.51,56.669,937.77
2023-01-11,2023,1,January,1,PED-2023-05566,LAT-001,Leite Integral UHT 1L,Laticínios,Leite,CX12,Supermercado Econômico,Varejo,Médio,Londrina,PR,Sul,Equipe Sul,Sul,Sul,E-commerce,25.49,0.0,37.2276,5,948.93,901.48,616.8,284.68,25.854,833.91
2023-01-11,2023,1,January,1,PED-2023-05864,GRA-001,Arroz Parboilizado 5kg,Grãos,Arroz,SC,Restaurantes União,Food Service,Grande,Belo Horizonte,MG,Sudeste,Equipe CO,Centro-Oeste,Centro-Oeste,Distribuidor,9.154,0.0,21.1818,5,193.9,184.2,106.65,77.55,9.103,179.31
2023-01-11,2023,1,January,1,PED-2023-07809,BEV-003,Refrigerante Cola 2L,Bebidas,Refrigerantes,CX6,Restaurantes União,Food Service,Grande,Belo Horizonte,MG,Sudeste,Equipe Sudeste,Sudeste,Sudeste,Televendas,11.703,0.0,29.261,7,342.44,318.47,154.1,164.37,10.717,355.63
2023-01-12,2023,1,January,1,PED-2023-06667,BEV-004,Isotônico Limão 500ml,Bebidas,Funcionais,CX12,Atacadão Centro-Oeste,Atacado,Grande,Goiânia,GO,Centro-Oeste,Equipe Sul,Sul,Sul,Direto,11.642,0.0,58.4169,3,680.09,659.69,340.05,319.64,11.913,623.69
2023-01-12,2023,1,January,1,PED-2023-07674,GRA-002,Feijão Carioca 1kg,Grãos,Feijão,SC,Atacadão Centro-Oeste,Atacado,Grande,Goiânia,GO,Centro-Oeste,Equipe Sudeste,Sudeste,Sudeste,E-commerce,9.254,0.0,9.2969,0,86.03,86.03,44.74,41.29,8.826,78.96
2023-01-12,2023,1,January,1,PED-2023-07598,SNK-003,Biscoito Cream Cracker,Snacks,Biscoitos,CX30,Restaurantes União,Food Service,Grande,Belo Horizonte,MG,Sudeste,Equipe CO,Centro-Oeste,Centro-Oeste,E-commerce,13.621,0.0,69.0646,5,940.73,893.69,413.92,479.77,12.261,817.31
2023-01-12,2023,1,January,1,PED-2023-00150,LAT-003,Queijo Mussarela KG,Laticínios,Queijos,UN,Grupo Varejo NE,Varejo,Grande,Recife,PE,Nordeste,Equipe Norte/NE,Norte/Nordeste,Norte/Nordeste,Televendas,3.711,0.0,36.0099,0,133.63,133.63,82.85,50.78,3.357,150.81
2023-01-12,2023,1,January,1,PED-2023-04275,PAD-001,Macarrão Espaguete 500g,Padaria/Massas,Massas,CX20,Supermercado Boa Sorte,Varejo,Médio,Curitiba,PR,Sul,Equipe Sul,Sul,Sul,E-commerce,5.631,0.0,43.8804,3,247.09,239.68,118.6,121.08,5.503,257.84
2023-01-12,2023,1,January,1,PED-2023-07223,SNK-003,Biscoito Cream Cracker,Snacks,Biscoitos,CX30,Rede Hiper Sul,Varejo,Grande,Porto Alegre,RS,Sul,Equipe Sudeste,Sudeste,Sudeste,Distribuidor,5.389,0.0,66.1009,0,356.22,356.22,156.74,199.48,5.644,405.75
2023-01-12,2023,1,January,1,PED-2023-05004,BEV-003,Refrigerante Cola 2L,Bebidas,Refrigerantes,CX6,Restaurantes União,Food Service,Grande,Belo Horizonte,MG,Sudeste,Equipe Sul,Sul,Sul,Distribuidor,12.797,0.0,28.8461,2,369.14,361.76,166.11,195.65,12.516,412.7
2023-01-12,2023,1,January,1,PED-2023-02689,LAT-001,Leite Integral UHT 1L,Laticínios,Leite,CX12,Restaurantes União,Food Service,Grande,Belo Horizonte,MG,Sudeste,Equipe Sudeste,Sudeste,Sudeste,Televendas,14.382,0.0,39.7106,3,571.12,553.99,371.23,182.76,15.326,543.98
2023-01-12,2023,1,January,1,PED-2023-03853,SNK-002,Amendoim Torrado 200g,Snacks,Nuts,CX20,Makro Sudeste,Atacado,Grande,São Paulo,SP,Sudeste,Equipe Sudeste,Sudeste,Sudeste,Televendas,4.196,0.0,58.4561,2,245.28,240.37,103.02,137.35,3.821,224.09
2023-01-12,2023,1,January,1,PED-2023-05432,GRA-002,Feijão Carioca 1kg,Grãos,Feijão,SC,Cash & Carry Nordeste,Atacado,Médio,Salvador,BA,Nordeste,Equipe Sul,Sul,Sul,Distribuidor,15.484,0.0,9.2477,2,143.19,140.33,74.46,65.87,17.591,140.77
2023-01-13,2023,1,January,1,PED-2023-06033,LAT-002,Iogurte Natural 170g,Laticínios,Iogurte,CX12,Atacadão Centro-Oeste,Atacado,Grande,Goiânia,GO,Centro-Oeste,Equipe Sul,Sul,Sul,Direto,9.16,0.0,30.458,2,279.0,273.42,161.82,111.6,9.667,252.94
2023-01-13,2023,1,January,1,PED-2023-03778,LAT-002,Iogurte Natural 170g,Laticínios,Iogurte,CX12,Mercearia São João,Varejo,Pequeno,Florianópolis,SC,Sul,Equipe Norte/NE,Norte/Nordeste,Norte/Nordeste,Direto,13.071,0.0,35.1679,3,459.68,445.89,266.61,179.28,12.493,432.12
2023-01-13,2023,1,January,1,PED-2023-04458,LAT-003,Queijo Mussarela KG,Laticínios,Queijos,UN,Distribuidora Norte Ltda,Distribuidor,Médio,Belém,PA,Norte,Equipe CO,Centro-Oeste,Centro-Oeste,Televendas,20.04,0.0,34.7482,2,696.35,682.42,431.74,250.68,20.648,760.46
2023-01-13,2023,1,January,1,PED-2023-06349,GRA-001,Arroz Parboilizado 5kg,Grãos,Arroz,SC,Cash & Carry Nordeste,Atacado,Médio,Salvador,BA,Nordeste,Equipe Sudeste,Sudeste,Sudeste,Distribuidor,11.989,0.0,21.5659,0,258.55,258.55,142.2,116.35,10.957,251.82
2023-01-13,2023,1,January,1,PED-2023-04060,SNK-003,Biscoito Cream Cracker,Snacks,Biscoitos,CX30,Atacadão Centro-Oeste,Atacado,Grande,Goiânia,GO,Centro-Oeste,Equipe Norte/NE,Norte/Nordeste,Norte/Nordeste,E-commerce,4.154,0.0,64.4762,0,267.83,267.83,117.85,149.98,4.054,281.17
2023-01-13,2023,1,January,1,PED-2023-03849,SNK-003,Biscoito Cream Cracker,Snacks,Biscoitos,CX30,Supermercado Boa Sorte,Varejo,Médio,Curitiba,PR,Sul,Equipe Norte/NE,Norte/Nordeste,Norte/Nordeste,Direto,11.2,0.0,64.7074,3,724.72,702.98,318.88,384.1,11.751,660.7
2023-01-13,2023,1,January,1,PED-2023-00921,BEV-002,Água Mineral 500ml,Bebidas,Água,CX24,Restaurantes União,Food Service,Grande,Belo Horizonte,MG,Sudeste,Equipe CO,Centro-Oeste,Centro-Oeste,E-commerce,16.824,0.0,18.1215,0,304.88,304.88,115.85,189.03,19.269,322.39
2023-01-13,2023,1,January,1,PED-2023-07771,LAT-002,Iogurte Natural 170g,Laticínios,Iogurte,CX12,Supermercado Boa Sorte,Varejo,Médio,Curitiba,PR,Sul,Equipe Norte/NE,Norte/Nordeste,Norte/Nordeste,Televendas,11.506,0.0,34.2171,5,393.7,374.02,228.35,145.67,12.201,383.25
2023-01-13,2023,1,January,1,PED-2023-07090,BEV-004,Isotônico Limão 500ml,Bebidas,Funcionais,CX12,Distribuidora Alfa,Distribuidor,Grande,Campinas,SP,Sudeste,Equipe Sudeste,Sudeste,Sudeste,Distribuidor,11.941,0.0,59.4507,0,709.9,709.9,354.95,354.95,10.829,666.16
2023-01-13,2023,1,January,1,PED-2023-07813,SNK-003,Biscoito Cream Cracker,Snacks,Biscoitos,CX30,Restaurantes União,Food Service,Grande,Belo Horizonte,MG,Sudeste,Equipe Norte/NE,Norte/Nordeste,Norte/Nordeste,Distribuidor,5.359,0.0,66.1047,7,354.25,329.45,155.87,173.58,5.587,363.11
2023-01-13,2023,1,January,1,PED-2023-04976,SNK-002,Amendoim Torrado 200g,Snacks,Nuts,CX20,Supermercado Boa Sorte,Varejo,Médio,Curitiba,PR,Sul,Equipe Sudeste,Sudeste,Sudeste,Direto,1.272,0.0,60.5869,5,77.07,73.22,32.37,40.85,1.411,83.77
2023-01-13,2023,1,January,1,PED-2023-03895,LAT-002,Iogurte Natural 170g,Laticínios,Iogurte,CX12,Atacadão Centro-Oeste,Atacado,Grande,Goiânia,GO,Centro-Oeste,Equipe Sul,Sul,Sul,Televendas,15.923,0.796,34.2546,7,545.44,507.26,316.36,190.9,18.217,508.55
2023-01-13,2023,1,January,1,PED-2023-03042,LAT-003,Queijo Mussarela KG,Laticínios,Queijos,UN,Distribuidora Norte Ltda,Distribuidor,Médio,Belém,PA,Norte,Equipe Sul,Sul,Sul,Televendas,6.23,0.0,38.474,3,239.69,232.5,148.61,83.89,5.79,262.5
2023-01-13,2023,1,January,1,PED-2023-03207,SNK-002,Amendoim Torrado 200g,Snacks,Nuts,CX20,Distribuidora Alfa,Distribuidor,Grande,Campinas,SP,Sudeste,Equipe Sul,Sul,Sul,E-commerce,7.125,0.0,62.6852,3,446.63,433.23,187.58,245.65,7.476,492.5
2023-01-13,2023,1,January,1,PED-2023-00797,BEV-003,Refrigerante Cola 2L,Bebidas,Refrigerantes,CX6,Grupo Varejo NE,Varejo,Grande,Recife,PE,Nordeste,Equipe CO,Centro-Oeste,Centro-Oeste,Direto,10.666,0.0,27.6874,0,295.31,295.31,132.89,162.42,9.923,288.13
2023-01-14,2023,1,January,1,PED-2023-06521,GRA-001,Arroz Parboilizado 5kg,Grãos,Arroz,SC,Mercearia São João,Varejo,Pequeno,Florianópolis,SC,Sul,Equipe Norte/NE,Norte/Nordeste,Norte/Nordeste,Televendas,2.457,0.0,22.1187,5,54.35,51.63,29.89,21.74,2.787,52.22
2023-01-14,2023,1,January,1,PED-2023-04890,GRA-002,Feijão Carioca 1kg,Grãos,Feijão,SC,Supermercado Boa Sorte,Varejo,Médio,Curitiba,PR,Sul,Equipe Sudeste,Sudeste,Sudeste,Distribuidor,27.099,0.0,9.1313,0,247.45,247.45,128.67,118.78,27.084,240.87
2023-01-14,2023,1,January,1,PED-2023-05233,LAT-001,Leite Integral UHT 1L,Laticínios,Leite,CX12,Grupo Varejo NE,Varejo,Grande,Recife,PE,Nordeste,Equipe Sudeste,Sudeste,Sudeste,Distribuidor,10.405,0.0,36.3427,0,378.15,378.15,245.8,132.35,9.905,416.31
2023-01-14,2023,1,January,1,PED-2023-05187,SNK-002,Amendoim Torrado 200g,Snacks,Nuts,CX20,Distribuidora Alfa,Distribuidor,Grande,Campinas,SP,Sudeste,Equipe Sudeste,Sudeste,Sudeste,Televendas,13.02,0.26,61.7973,0,804.6,804.6,337.93,466.67,14.739,861.41
2023-01-16,2023,1,January,1,PED-2023-06325,PAD-001,Macarrão Espaguete 500g,Padaria/Massas,Massas,CX20,Supermercado Econômico,Varejo,Médio,Londrina,PR,Sul,Equipe Sudeste,Sudeste,Sudeste,Distribuidor,13.573,0.0,48.211,0,654.37,654.37,314.1,340.27,12.872,625.98
2023-01-16,2023,1,January,1,PED-2023-06959,LAT-003,Queijo Mussarela KG,Laticínios,Queijos,UN,Distribuidora Alfa,Distribuidor,Grande,Campinas,SP,Sudeste,Equipe Sul,Sul,Sul,Distribuidor,5.856,0.0,34.3369,5,201.08,191.03,124.67,66.36,6.68,219.68
2023-01-16,2023,1,January,1,PED-2023-01192,GRA-002,Feijão Carioca 1kg,Grãos,Feijão,SC,Supermercado Econômico,Varejo,Médio,Londrina,PR,Sul,Equipe Sudeste,Sudeste,Sudeste,Distribuidor,6.029,0.0,9.5911,2,57.82,56.66,30.07,26.59,6.724,52.1
2023-01-16,2023,1,January,1,PED-2023-01468,SNK-003,Biscoito Cream Cracker,Snacks,Biscoitos,CX30,Supermercado Boa Sorte,Varejo,Médio,Curitiba,PR,Sul,Equipe CO,Centro-Oeste,Centro-Oeste,Direto,6.983,0.0,62.9931,0,439.88,439.88,193.55,246.33,7.214,425.19
2023-01-16,2023,1,January,1,PED-2023-07716,LAT-001,Leite Integral UHT 1L,Laticínios,Leite,CX12,Cash & Carry Nordeste,Atacado,Médio,Salvador,BA,Nordeste,Equipe Norte/NE,Norte/Nordeste,Norte/Nordeste,Direto,3.553,0.178,38.7616,3,137.72,133.59,89.52,44.07,3.977,130.53
2023-01-16,2023,1,January,1,PED-2023-05895,LAT-002,Iogurte Natural 170g,Laticínios,Iogurte,CX12,Atacadão Centro-Oeste,Atacado,Grande,Goiânia,GO,Centro-Oeste,Equipe Sul,Sul,Sul,E-commerce,33.475,0.0,31.408,3,1051.38,1019.84,609.8,410.04,37.536,1105.69
2023-01-16,2023,1,January,1,PED-2023-04769,LAT-002,Iogurte Natural 170g,Laticínios,Iogurte,CX12,Atacadão Centro-Oeste,Atacado,Grande,Goiânia,GO,Centro-Oeste,Equipe Sudeste,Sudeste,Sudeste,Televendas,11.727,0.0,31.5662,0,370.18,370.18,214.7,155.48,13.199,386.69
2023-01-16,2023,1,January,1,PED-2023-02940,BEV-002,Água Mineral 500ml,Bebidas,Água,CX24,Distribuidora Alfa,Distribuidor,Grande,Campinas,SP,Sudeste,Equipe Norte/NE,Norte/Nordeste,Norte/Nordeste,Direto,7.748,0.0,18.9538,0,146.85,146.85,55.8,91.05,8.133,145.9
2023-01-16,2023,1,January,1,PED-2023-02657,BEV-003,Refrigerante Cola 2L,Bebidas,Refrigerantes,CX6,Makro Sudeste,Atacado,Grande,São Paulo,SP,Sudeste,Equipe Sul,Sul,Sul,Distribuidor,19.479,0.0,29.3234,0,571.19,571.19,257.04,314.15,19.933,585.23
2023-01-16,2023,1,January,1,PED-2023-01357,SNK-002,Amendoim Torrado 200g,Snacks,Nuts,CX20,Restaurantes União,Food Service,Grande,Belo Horizonte,MG,Sudeste,Equipe Sul,Sul,Sul,Distribuidor,24.485,0.0,61.872,2,1514.94,1484.64,636.27,848.37,27.469,1510.9
2023-01-16,2023,1,January,1,PED-2023-06766,SNK-002,Amendoim Torrado 200g,Snacks,Nuts,CX20,Cash & Carry Nordeste,Atacado,Médio,Salvador,BA,Nordeste,Equipe Norte/NE,Norte/Nordeste,Norte/Nordeste,Distribuidor,7.137,0.0,62.573,0,446.58,446.58,187.56,259.02,6.533,508.26
2023-01-16,2023,1,January,1,PED-2023-01114,GRA-001,Arroz Parboilizado 5kg,Grãos,Arroz,SC,Restaurantes União,Food Service,Grande,Belo Horizonte,MG,Sudeste,Equipe Sul,Sul,Sul,Direto,4.203,0.0,23.5595,0,99.02,99.02,54.46,44.56,4.313,110.55
2023-01-16,2023,1,January,1,PED-2023-07370,SNK-003,Biscoito Cream Cracker,Snacks,Biscoitos,CX30,Rede Hiper Sul,Varejo,Grande,Porto Alegre,RS,Sul,Equipe Norte/NE,Norte/Nordeste,Norte/Nordeste,Televendas,12.679,0.0,70.1823,7,889.84,827.55,391.53,436.02,14.43,914.23
2023-01-16,2023,1,January,1,PED-2023-03794,PAD-001,Macarrão Espaguete 500g,Padaria/Massas,Massas,CX20,Makro Sudeste,Atacado,Grande,São Paulo,SP,Sudeste,Equipe Sul,Sul,Sul,Distribuidor,22.763,0.0,45.4811,3,1035.29,1004.23,496.94,507.29,25.244,1085.03
2023-01-16,2023,1,January,1,PED-2023-06387,BEV-004,Isotônico Limão 500ml,Bebidas,Funcionais,CX12,Mercearia São João,Varejo,Pequeno,Florianópolis,SC,Sul,Equipe Sudeste,Sudeste,Sudeste,Televendas,6.343,0.0,60.2519,0,382.18,382.18,191.09,191.09,6.56,419.49
2023-01-16,2023,1,January,1,PED-2023-00907,GRA-001,Arroz Parboilizado 5kg,Grãos,Arroz,SC,Supermercado Boa Sorte,Varejo,Médio,Curitiba,PR,Sul,Equipe Sul,Sul,Sul,Televendas,15.366,0.0,23.1335,2,355.47,348.36,195.51,152.85,14.996,321.62
2023-01-16,2023,1,January,1,PED-2023-00291,SNK-003,Biscoito Cream Cracker,Snacks,Biscoitos,CX30,Rede Hiper Sul,Varejo,Grande,Porto Alegre,RS,Sul,Equipe Sul,Sul,Sul,Direto,22.975,0.0,68.0281,3,1562.94,1516.05,687.69,828.36,26.24,1667.17
2023-01-17,2023,1,January,1,PED-2023-03116,SNK-003,Biscoito Cream Cracker,Snacks,Biscoitos,CX30,Distribuidora Norte Ltda,Distribuidor,Médio,Belém,PA,Norte,Equipe Sul,Sul,Sul,Distribuidor,5.284,0.0,67.1308,5,354.72,336.98,156.08,180.9,5.21,376.96
2023-01-17,2023,1,January,1,PED-2023-05716,SNK-002,Amendoim Torrado 200g,Snacks,Nuts,CX20,Rede Hiper Sul,Varejo,Grande,Porto Alegre,RS,Sul,Equipe CO,Centro-Oeste,Centro-Oeste,Direto,14.245,0.0,57.7123,3,822.11,797.45,345.29,452.16,14.606,838.16
2023-01-17,2023,1,January,1,PED-2023-02977,BEV-003,Refrigerante Cola 2L,Bebidas,Refrigerantes,CX6,Mercearia São João,Varejo,Pequeno,Florianópolis,SC,Sul,Equipe Norte/NE,Norte/Nordeste,Norte/Nordeste,Televendas,4.99,0.0,30.6173,5,152.78,145.14,68.75,76.39,5.269,161.08
2023-01-17,2023,1,January,1,PED-2023-07981,SNK-001,Batata Chips 100g,Snacks,Salgados,CX24,Supermercado Econômico,Varejo,Médio,Londrina,PR,Sul,Equipe Sul,Sul,Sul,Direto,6.941,0.0,76.0721,5,528.02,501.62,253.45,248.17,7.446,483.82
2023-01-17,2023,1,January,1,PED-2023-06606,GRA-001,Arroz Parboilizado 5kg,Grãos,Arroz,SC,Food Service Express,Food Service,Médio,Rio de Janeiro,RJ,Sudeste,Equipe Norte/NE,Norte/Nordeste,Norte/Nordeste,Distribuidor,8.259,0.165,23.062,2,190.47,186.66,104.76,81.9,9.432,210.24
2023-01-17,2023,1,January,1,PED-2023-02018,BEV-001,Suco de Laranja 1L,Bebidas,Sucos,CX12,Distribuidora Norte Ltda,Distribuidor,Médio,Belém,PA,Norte,Equipe Sudeste,Sudeste,Sudeste,E-commerce,4.214,0.0,44.6782,2,188.27,184.5,97.9,86.6,3.868,170.4
2023-01-17,2023,1,January,1,PED-2023-01473,SNK-002,Amendoim Torrado 200g,Snacks,Nuts,CX20,Supermercado Econômico,Varejo,Médio,Londrina,PR,Sul,Equipe Sudeste,Sudeste,Sudeste,Televendas,11.143,0.0,59.2368,2,660.08,646.88,277.23,369.65,10.94,621.36
2023-01-17,2023,1,January,1,PED-2023-03650,BEV-004,Isotônico Limão 500ml,Bebidas,Funcionais,CX12,Distribuidora Alfa,Distribuidor,Grande,Campinas,SP,Sudeste,Equipe Norte/NE,Norte/Nordeste,Norte/Nordeste,Televendas,20.434,0.0,52.9014,5,1080.99,1026.94,540.5,486.44,22.353,956.22
2023-01-17,2023,1,January,1,PED-2023-02834,LAT-001,Leite Integral UHT 1L,Laticínios,Leite,CX12,Supermercado Boa Sorte,Varejo,Médio,Curitiba,PR,Sul,Equipe Sul,Sul,Sul,E-commerce,5.982,0.0,37.9826,5,227.21,215.85,147.69,68.16,5.563,203.08
2023-01-17,2023,1,January,1,PED-2023-07601,LAT-003,Queijo Mussarela KG,Laticínios,Queijos,UN,Food Service Express,Food Service,Médio,Rio de Janeiro,RJ,Sudeste,Equipe Sul,Sul,Sul,Distribuidor,17.865,0.0,33.4792,2,598.11,586.15,370.83,215.32,19.08,673.66
2023-01-17,2023,1,January,1,PED-2023-02052,BEV-004,Isotônico Limão 500ml,Bebidas,Funcionais,CX12,Distribuidora Norte Ltda,Distribuidor,Médio,Belém,PA,Norte,Equipe Norte/NE,Norte/Nordeste,Norte/Nordeste,Televendas,7.611,0.0,52.8717,10,402.41,362.17,201.21,160.96,8.036,386.28
